,image,Text,confidenceOCR
457,images/Cropped Image458.jpg,WR,0.4034425005513545
458,images/Cropped Image459.jpg,HWeO,0.014187158085405827
459,images/Cropped Image460.jpg,Ka),0.3082648900884095
460,images/Cropped Image462.jpg,R,0.12906354542941845
461,images/Cropped Image461.jpg,W(,0.6917916851506094
462,images/Cropped Image464.jpg,MRC,0.08049281634023774
463,images/Cropped Image463.jpg,W,0.15667386700626196
464,images/Cropped Image466.jpg,POLAr 6olos,0.05607857117852808
465,images/Cropped Image465.jpg,HHHBURg SUD,0.19223844929011422
466,images/Cropped Image467.jpg,WR,0.41766029657312387
467,images/Cropped Image468.jpg,WR,0.12915313009454255
468,images/Cropped Image469.jpg,WE,0.11102526805050496
469,images/Cropped Image470.jpg,Ma},0.2104558815117207
470,images/Cropped Image471.jpg,8,0.2563840255174945
471,images/Cropped Image472.jpg,W(,0.6994641075427606
472,images/Cropped Image473.jpg,WS,0.10498081899216445
473,images/Cropped Image474.jpg,0R,0.0769191182098455
474,images/Cropped Image475.jpg,R,0.11579678381800651
475,images/Cropped Image476.jpg,WET,0.2289795164802604
476,images/Cropped Image477.jpg,POLAr Colons,0.27063575644822047
477,images/Cropped Image478.jpg,HHbuRg SUD,0.2597184532462929
478,images/Cropped Image479.jpg,BAKi,0.5028007626533508
479,images/Cropped Image480.jpg,BAKi,0.4931812584400177
480,images/Cropped Image482.jpg,SCELVERINGHE,0.9801381800982701
481,images/Cropped Image481.jpg,YER SEKE,0.9405436059165524
482,images/Cropped Image483.jpg,GoFi _Or,0.019279293001565962
483,images/Cropped Image484.jpg,GOkG _Own,0.010369737066344017
484,images/Cropped Image485.jpg,GLOVIS,0.953284255109676
485,images/Cropped Image486.jpg,THEHHV,0.07530773596831936
486,images/Cropped Image487.jpg,Lrnn,0.027066992595791817
487,images/Cropped Image488.jpg,Ivitzet,0.07589543114195474
488,images/Cropped Image489.jpg,a,0.057873083109037715
489,images/Cropped Image490.jpg,UCL,0.061837848836289316
490,images/Cropped Image491.jpg,HHHHHH ,0.24774236223729215
491,images/Cropped Image492.jpg,Mtt,0.013840632618072703
492,images/Cropped Image493.jpg,IvItzit,0.05078731062726498
493,images/Cropped Image494.jpg,l,0.04807493766344351
494,images/Cropped Image496.jpg,Gancnnamad,0.001179655159523375
495,images/Cropped Image495.jpg,GRIMaldi Lnes,0.22332700282254866
496,images/Cropped Image497.jpg,H,0.05495852886896935
497,images/Cropped Image498.jpg,MAEPSK Nes,0.061179620439487416
498,images/Cropped Image501.jpg,MADPSK MMEs,0.09799188544086682
499,images/Cropped Image500.jpg,cma cGM,0.3216141519783384
500,images/Cropped Image499.jpg,cha CGM,0.35266758739756304
501,images/Cropped Image502.jpg,PILOTS,0.39945519797450413
502,images/Cropped Image503.jpg,LEADER,0.9987334072876033
503,images/Cropped Image504.jpg,KONSTANTiNOS M,0.5838798315023229
504,images/Cropped Image506.jpg,KONSTANTiNOS M,0.5390503335568141
505,images/Cropped Image505.jpg,KONSTANTiNOS M,0.45469353070444934
506,images/Cropped Image507.jpg,WIDE CHARLIE,0.8953169703544174
507,images/Cropped Image508.jpg,WJ),0.08810954256420424
508,images/Cropped Image509.jpg,H),0.13335701291194643
509,images/Cropped Image510.jpg,MFC,0.09566386665161389
510,images/Cropped Image511.jpg,WFC,0.1085859254564171
511,images/Cropped Image512.jpg,Ma,0.05738510399034305
512,images/Cropped Image513.jpg,Wvek,0.15066906809806824
513,images/Cropped Image514.jpg,#,0.04376946357414013
514,images/Cropped Image515.jpg,KWc,0.14959838283036264
515,images/Cropped Image516.jpg,TWF,0.0536335022488898
516,images/Cropped Image517.jpg,WEC,0.5408949206673369
517,images/Cropped Image519.jpg,WE,0.2649873786325921
518,images/Cropped Image518.jpg,WR(,0.1476882785775727
519,images/Cropped Image520.jpg,WEC,0.7082068714650191
520,images/Cropped Image521.jpg,Robiz,0.14927143006705368
521,images/Cropped Image522.jpg,IR,0.22136399666213186
522,images/Cropped Image523.jpg,Ha}',0.06878314912319183
523,images/Cropped Image524.jpg,Wa),0.11493169031718724
524,images/Cropped Image526.jpg,K),0.1249164163711929
525,images/Cropped Image527.jpg,MF,0.07214031456722406
526,images/Cropped Image525.jpg,WF,0.07244678739118607
527,images/Cropped Image528.jpg,1,0.19678894421764426
528,images/Cropped Image529.jpg,Mae,0.043390216109093875
529,images/Cropped Image530.jpg,Ae,0.41841832302819515
530,images/Cropped Image531.jpg,B,0.0681371994626403
531,images/Cropped Image532.jpg,#we(,0.015312920324504375
532,images/Cropped Image533.jpg,WR,0.27989124007291066
533,images/Cropped Image534.jpg,WF,0.17852674721952175
534,images/Cropped Image535.jpg,VE,0.19282822031304347
535,images/Cropped Image536.jpg,W,0.36601716186428135
536,images/Cropped Image537.jpg,WF(,0.39361068422633255
537,images/Cropped Image538.jpg,Ws,0.15427220594008245
538,images/Cropped Image539.jpg,Robiz,0.18625892257107945
539,images/Cropped Image540.jpg,MR,0.1246937030333693
540,images/Cropped Image541.jpg,Ha',0.13158603356933868
541,images/Cropped Image542.jpg,WR,0.2582612464514314
542,images/Cropped Image543.jpg,WE,0.12514020911769771
543,images/Cropped Image544.jpg,WT,0.05564771970585182
544,images/Cropped Image545.jpg,Ma,0.09923577335314285
545,images/Cropped Image546.jpg,Qe,0.14042871306305213
546,images/Cropped Image547.jpg,Wr(,0.047465952168181356
547,images/Cropped Image548.jpg,#wE(,0.011383645236492157
548,images/Cropped Image549.jpg,WF,0.1884911314198533
549,images/Cropped Image550.jpg,#,0.5003219523246258
550,images/Cropped Image551.jpg,WEC,0.27415781244915527
551,images/Cropped Image552.jpg,WRC,0.4612937253264416
552,images/Cropped Image553.jpg,4,0.12175029477699528
553,images/Cropped Image554.jpg,Robkz,0.1509874522267697
554,images/Cropped Image555.jpg,WEC,0.7210032692474551
555,images/Cropped Image556.jpg,W,0.7546425337637608
556,images/Cropped Image557.jpg,RebiZ,0.022163928318457475
557,images/Cropped Image558.jpg,Maccoa,0.9148227640664403
558,images/Cropped Image559.jpg,NO,0.3952843277914149
559,images/Cropped Image560.jpg,smokinG',0.4903526945039125
560,images/Cropped Image561.jpg,Ino 9413913,0.4288646935730294
561,images/Cropped Image563.jpg,"vd' SmokiNG""",0.31480059348247247
562,images/Cropped Image562.jpg,IMd 9413913,0.572652207444803
563,images/Cropped Image565.jpg,Maccoa,0.9163931058150757
564,images/Cropped Image566.jpg,Maccoa,0.9136929586104897
565,images/Cropped Image564.jpg,Veser 4ighuay,0.10544088137976797
566,images/Cropped Image567.jpg,Mu Iau,0.01317612143414998
567,images/Cropped Image568.jpg,KESS,0.7944848537445068
568,images/Cropped Image569.jpg,Trafexpress,0.9989662523641711
569,images/Cropped Image570.jpg,Kraftca,0.3096108996988757
570,images/Cropped Image571.jpg,TRANSFENNICA,0.9840279278417122
571,images/Cropped Image572.jpg,GLovI5,0.34751969947617556
572,images/Cropped Image574.jpg,GLOCAPT ,0.3187490670801411
573,images/Cropped Image573.jpg,ScHELDE,0.4936131328015277
574,images/Cropped Image576.jpg,Highms,0.04906296234590927
575,images/Cropped Image575.jpg,Mie W,0.006358839490017109
576,images/Cropped Image577.jpg,KESS,0.854564368724823
577,images/Cropped Image578.jpg,NO   Smokinc,0.28293482557471716
578,images/Cropped Image579.jpg,Songa,0.705376323116179
579,images/Cropped Image580.jpg,BREEZE,0.7911904262540558
580,images/Cropped Image581.jpg,No   Smoking,0.43118135776964717
581,images/Cropped Image582.jpg,skdNL,0.14754255172254357
582,images/Cropped Image583.jpg,KoNYa,0.16913773380757074
583,images/Cropped Image584.jpg,GHer,0.15880925953388214
584,images/Cropped Image585.jpg,S40Um,0.018847678598379543
585,images/Cropped Image586.jpg,KONYA,0.8121969909578817
586,images/Cropped Image587.jpg,GHar,0.16962933540344238
587,images/Cropped Image588.jpg,KoNYA,0.24366260914572213
588,images/Cropped Image590.jpg,No ShokinG,0.1804966582042511
589,images/Cropped Image589.jpg,GHar,0.22844716906547546
590,images/Cropped Image591.jpg,VMTZJUTII,0.0976269461582077
591,images/Cropped Image592.jpg,AF PCLLaK,0.1641999230733917
592,images/Cropped Image593.jpg,Henig,0.5520400325862495
593,images/Cropped Image594.jpg,ONRATO PER | MARITH ITALAN,0.3430630880389018
594,images/Cropped Image595.jpg,Ean,0.015144275125943608
595,images/Cropped Image596.jpg,HELENA,0.5595622906667234
596,images/Cropped Image597.jpg,St HELENA,0.5629842679592332
597,images/Cropped Image598.jpg,HELENA,0.6807079500832995
598,images/Cropped Image599.jpg,St HELENA,0.5398616357677625
599,images/Cropped Image600.jpg,autk,0.021900057792663574
600,images/Cropped Image601.jpg,Toncn,0.009536736834711146
601,images/Cropped Image602.jpg,atunk,0.014450788818523247
602,images/Cropped Image603.jpg,Toncn,0.012716717299520132
603,images/Cropped Image604.jpg,HaRDA GED,0.06885946974586012
604,images/Cropped Image605.jpg,Saga WELCO,0.5544461652348924
605,images/Cropped Image606.jpg,HARDA Gr,0.12362366559720053
606,images/Cropped Image607.jpg,Saca VELCO,0.4469024015272897
607,images/Cropped Image608.jpg,ldatz,0.0069029553148215895
608,images/Cropped Image609.jpg,Trafexpress,0.9995533431359782
609,images/Cropped Image610.jpg,FLyCA,0.04407354939698438
610,images/Cropped Image611.jpg,TRANSFENNICA,0.6917860011439211
611,images/Cropped Image612.jpg,ldait,0.016981206216845807
612,images/Cropped Image613.jpg,No SMOKING,0.8875082285259788
613,images/Cropped Image614.jpg,MAERSK Timaru,0.7255523888013921
614,images/Cropped Image615.jpg,NO,0.433316988110331
615,images/Cropped Image616.jpg,SMOKING,0.9970438033453084
616,images/Cropped Image617.jpg,MAERSK Timaru,0.7371803963354111
617,images/Cropped Image618.jpg,CMa cGm,0.1258566776462925
618,images/Cropped Image619.jpg,cha FU,0.027109642948915807
619,images/Cropped Image620.jpg,CMA cGmaneriCA,0.05457808712423819
620,images/Cropped Image621.jpg,ca Fbm,0.024351500728167167
621,images/Cropped Image622.jpg,ntie,0.0034126148093491793
622,images/Cropped Image623.jpg,3te,0.005804620440671818
623,images/Cropped Image624.jpg,V,0.8200089335730496
624,images/Cropped Image626.jpg,J,0.021114407025282
625,images/Cropped Image625.jpg,Larmici,0.0009574417897736714
626,images/Cropped Image627.jpg,Vi(,0.10911930484341893
627,images/Cropped Image628.jpg,MHER: (,0.03630916677827656
628,images/Cropped Image629.jpg,WRC,0.3315327022479897
629,images/Cropped Image630.jpg,VRC,0.050657188185930915
630,images/Cropped Image631.jpg,Jun,0.05607507807050764
631,images/Cropped Image632.jpg,Hv(,0.04162625837868821
632,images/Cropped Image633.jpg,KuR(,0.06592010706663132
633,images/Cropped Image634.jpg,W,0.8351819753930592
634,images/Cropped Image635.jpg,Polar 5ololsh,0.011935059668500687
635,images/Cropped Image636.jpg,HAMBURG SUd,0.4875234472258007
636,images/Cropped Image637.jpg,iataled,0.0007861984555125945
637,images/Cropped Image638.jpg,BontRuP PEaRL,0.09196815293144019
638,images/Cropped Image639.jpg,Steoe,0.00027146180439563357
639,images/Cropped Image640.jpg,BoNtRuP PEARL,0.08939871727214993
640,images/Cropped Image641.jpg,Jnecnc4,0.00015459116382395767
641,images/Cropped Image643.jpg,bontruP PEaRL,0.1711877475897712
642,images/Cropped Image642.jpg,#PILOTS,0.10387961344302357
643,images/Cropped Image644.jpg,SCHELDEGRACHT,0.9975252182540063
644,images/Cropped Image645.jpg,AMSTErDAM,0.3314220266813608
645,images/Cropped Image646.jpg,splethoff,0.8383226786177029
646,images/Cropped Image647.jpg,SCHELDEGRACHT,0.9972412008318499
647,images/Cropped Image648.jpg,AMSTErDAM,0.32220450927224387
648,images/Cropped Image649.jpg,SCHELDEGRACHT,0.9975270994658152
649,images/Cropped Image650.jpg,AmSTErDAM,0.22298675686237593
650,images/Cropped Image651.jpg,Unison MEDAL,0.7400428062209645
651,images/Cropped Image652.jpg,Unison MEDAL,0.7454633802205566
652,images/Cropped Image653.jpg,Unison MEDAL,0.951193455689138
653,images/Cropped Image655.jpg,Unison MEDAL,0.7334428963945868
654,images/Cropped Image654.jpg,TS,0.35392395992652
655,images/Cropped Image656.jpg,6 L 0,0.34882582078740343
656,images/Cropped Image657.jpg,@LwI,0.033481426537036896
657,images/Cropped Image658.jpg,MLIMI,0.043728797761080324
658,images/Cropped Image659.jpg,6 L 0,0.32546643451428614
659,images/Cropped Image660.jpg,TSd,0.3317299716986155
660,images/Cropped Image661.jpg,DLLIMI,0.22263035474839157
661,images/Cropped Image662.jpg,Erisort,0.3238843320670403
662,images/Cropped Image664.jpg,ERa,0.035709173747221316
663,images/Cropped Image663.jpg,NO,0.38748030528287036
664,images/Cropped Image665.jpg,ING,0.9941772974710951
665,images/Cropped Image666.jpg,NO,0.9687331709245214
666,images/Cropped Image667.jpg,NG,0.9994417684916536
667,images/Cropped Image668.jpg,ErIsorT,0.5708966619112923
668,images/Cropped Image669.jpg,"ERa""",0.0550810731947422
669,images/Cropped Image670.jpg,NO,0.5024591133495453
670,images/Cropped Image671.jpg,ING,0.9789974093437195
671,images/Cropped Image672.jpg,Erisort,0.3086858479815133
672,images/Cropped Image673.jpg,"ERa""",0.05719192326068878
673,images/Cropped Image675.jpg,NO,0.9650048309268117
674,images/Cropped Image674.jpg,ING,0.9920100681073718
675,images/Cropped Image676.jpg,NEPTUN 11,0.9688377627579191
676,images/Cropped Image677.jpg,NEPTUN 11,0.9996218721225488
677,images/Cropped Image678.jpg,NEPTUN11,0.600364535576343
678,images/Cropped Image679.jpg,NEPTUN11,0.9457918216348481
679,images/Cropped Image680.jpg,EPTUN,0.9932174566129028
680,images/Cropped Image681.jpg,NEPTUN 11,0.6952977191372434
681,images/Cropped Image682.jpg,Htemztve Trargooc,0.13933041851188419
682,images/Cropped Image683.jpg,MELEQ,0.6275666527373088
683,images/Cropped Image684.jpg,Aterztve Tngoot,0.10590119362864005
684,images/Cropped Image685.jpg,3,0.00797570613521309
685,images/Cropped Image686.jpg,"""SV6Tze8",0.008179189300391042
686,images/Cropped Image687.jpg,Peo,0.16208373343524998
687,images/Cropped Image688.jpg,No smokig,0.3483353585044856
688,images/Cropped Image689.jpg,WUHU,0.4934459924697876
689,images/Cropped Image690.jpg,WUHU,0.3255619704723358
690,images/Cropped Image691.jpg,No 3moking,0.2360293683250298
691,images/Cropped Image692.jpg,IiIWSI,0.011984722727048954
692,images/Cropped Image693.jpg,ivikingi,0.10920547426024688
693,images/Cropped Image694.jpg,ChooN,0.09646848892885432
694,images/Cropped Image695.jpg,SNDON,0.139489066078659
695,images/Cropped Image696.jpg,MIUSA,0.03354218938473681
696,images/Cropped Image697.jpg,JVIkINGI,0.15615451592583837
697,images/Cropped Image698.jpg,Lon,0.1144368956218953
698,images/Cropped Image699.jpg,Mus],0.04006882756948471
699,images/Cropped Image700.jpg,ivikingi,0.14723476304826472
700,images/Cropped Image701.jpg,Lh,0.2453037462615215
701,images/Cropped Image702.jpg,BF,0.8312507571197423
702,images/Cropped Image703.jpg,SVITzer THAMES,0.4431605646061813
703,images/Cropped Image704.jpg,4uo,0.03767247595554872
704,images/Cropped Image705.jpg,Tatitnational,0.05821071600679142
705,images/Cropped Image706.jpg,CRUE,0.12804991006851196
706,images/Cropped Image707.jpg,Fl,0.02392452893954806
707,images/Cropped Image708.jpg,Qal,0.059411162438455234
708,images/Cropped Image709.jpg,B F,0.4022485017776489
709,images/Cropped Image710.jpg,SVITZER THAMES,0.9267240332116048
710,images/Cropped Image711.jpg,(( ( ( ( (,0.30518471331957425
711,images/Cropped Image712.jpg,(CC ( ( ( ( ( (,0.42848755124114446
712,images/Cropped Image713.jpg,( ( C,0.41537409621246163
713,images/Cropped Image714.jpg,( ( ( ( ( ( ( |,0.41543828852350645
714,images/Cropped Image715.jpg,PLYCA,0.7377101350214862
715,images/Cropped Image716.jpg,amsteroam,0.3335150956969629
716,images/Cropped Image717.jpg,TRANSFENNICA ,0.5942829269976464
717,images/Cropped Image718.jpg,00,0.11131990950537034
718,images/Cropped Image719.jpg,Jee,0.025583857290838362
719,images/Cropped Image720.jpg,Iec,0.05442280491386188
720,images/Cropped Image721.jpg,DNb,0.06475821605584578
721,images/Cropped Image722.jpg,JHi,0.022232072186576354
722,images/Cropped Image723.jpg,Fknak,0.0514670162422742
723,images/Cropped Image724.jpg,Mb,0.10373206904886423
724,images/Cropped Image726.jpg,SCHwEiz PEEFER,0.2351824462204676
725,images/Cropped Image725.jpg,0,0.21749193014299895
726,images/Cropped Image727.jpg,UA,0.07944635791468063
727,images/Cropped Image729.jpg,VR,0.1777044021911433
728,images/Cropped Image728.jpg,Iwixe,0.025638639816544854
729,images/Cropped Image730.jpg,Ia,0.1736706450099445
730,images/Cropped Image731.jpg,WMH,0.014406567403906237
731,images/Cropped Image732.jpg,Iaa,0.05844935020924895
732,images/Cropped Image733.jpg,MMI#,0.05631642043590546
733,images/Cropped Image734.jpg,SChwEIZ REEFER,0.25150686652761217
734,images/Cropped Image735.jpg,ima,0.10694237948133026
735,images/Cropped Image736.jpg,I0,0.029526060523094755
736,images/Cropped Image737.jpg,Dhnae,0.02267570160516502
737,images/Cropped Image739.jpg,Ic,0.31652498865600986
738,images/Cropped Image738.jpg,BNb,0.07288376494639381
739,images/Cropped Image741.jpg,pumh,0.018316712230443954
740,images/Cropped Image740.jpg,Fknak,0.06381381617027172
741,images/Cropped Image744.jpg,MSC Mira,0.22889689074723188
742,images/Cropped Image743.jpg,shokinc,0.7885367001067056
743,images/Cropped Image742.jpg,SAFETY First,0.6280042157297201
744,images/Cropped Image745.jpg,cb Adriatic,0.6136958747600453
745,images/Cropped Image747.jpg,smokinc,0.35035184746333947
746,images/Cropped Image746.jpg,SAFETY,0.8387802140046688
747,images/Cropped Image748.jpg,cb Adriatic,0.5662918753046309
748,images/Cropped Image749.jpg,Firs],0.711457972413902
749,images/Cropped Image750.jpg,shokinc,0.5825688906566109
750,images/Cropped Image751.jpg,SAFETY,0.699494246250716
751,images/Cropped Image752.jpg,Firs],0.70637749191529
752,images/Cropped Image753.jpg,0 967410,0.3078675675650524
753,images/Cropped Image754.jpg,safety First,0.2796996686026
754,images/Cropped Image755.jpg,NO svoking,0.2021443385109291
755,images/Cropped Image756.jpg,POLa ONEGA,0.6095223475329544
756,images/Cropped Image757.jpg,safety First,0.6429906706137788
757,images/Cropped Image758.jpg,NO smoking,0.26655814325921995
758,images/Cropped Image759.jpg,POLA ONEGA,0.5307340098668417
759,images/Cropped Image760.jpg,F0 9674101,0.047863406981304944
760,images/Cropped Image761.jpg,safety First,0.4345307636909416
761,images/Cropped Image762.jpg,NO smoking,0.19570159071607338
762,images/Cropped Image763.jpg,POLa ONEGA,0.533760845705583
763,images/Cropped Image764.jpg,"""JASHF RE",0.2644442434329158
764,images/Cropped Image765.jpg,rochet,0.39030906014209665
765,images/Cropped Image766.jpg,"""PASH"" RE",0.39367255397277096
766,images/Cropped Image768.jpg,FiBORG,0.3585123474232459
767,images/Cropped Image769.jpg,THAMESBORG,0.9217198539420284
768,images/Cropped Image767.jpg,IAOENbORO,0.1562194241258906
769,images/Cropped Image770.jpg,FNaorg,0.0979080062230859
